Year: 2014, Month: 01, Date: 27,7.0602455,2.7102456,4.7552447,3.5,55.8,14.4,33.749996
Year: 2014, Month: 01, Date: 28,6.710245,-0.76975465,2.219412,0.0,24.119999,13.32,16.305
Year: 2014, Month: 01, Date: 29,3.4602456,-2.3897548,0.23732871,0.0,19.44,7.92,13.485001
Year: 2014, Month: 01, Date: 30,4.2102456,-1.1397547,1.5998288,0.0,14.04,6.4799995,10.665
Year: 2014, Month: 01, Date: 31,7.460245,-2.0197544,1.6394119,0.0,18.72,6.12,11.115001
Year: 2014, Month: 02, Date: 01,7.3002453,-0.3197546,3.188162,4.0,30.599998,7.5599995,19.994999
Year: 2014, Month: 02, Date: 02,7.250245,2.3002453,4.1944118,4.7,16.56,4.32,10.125
Year: 2014, Month: 02, Date: 03,5.630245,1.2302454,3.0614948,0.0,18.72,9.72,14.384999
Year: 2014, Month: 02, Date: 04,7.000245,1.4502454,3.713579,1.3000001,18.72,9.72,14.939999
Year: 2014, Month: 02, Date: 05,5.6602454,1.3202454,4.0473285,1.5999999,31.319998,14.759999,21.555
Year: 2014, Month: 02, Date: 06,11.350245,5.0102453,7.6414948,0.0,32.399998,20.519999,25.08
Year: 2014, Month: 02, Date: 07,9.230246,3.2902455,6.2589955,6.0,54.36,20.16,33.764996
Year: 2014, Month: 02, Date: 08,7.0302453,2.3802454,5.016495,5.7,39.239998,20.880001,28.275002
Year: 2014, Month: 02, Date: 09,8.240246,2.1602454,5.803162,0.5,64.079994,16.919998,40.08
Year: 2014, Month: 02, Date: 10,6.750245,1.6302454,4.602329,7.2000003,23.759998,14.04,18.374998
Year: 2014, Month: 02, Date: 11,8.8102455,0.97024536,5.1285787,0.70000005,31.68,9.72,22.079996
Year: 2014, Month: 02, Date: 12,9.610246,1.7302454,5.4052453,0.4,47.88,12.599999,25.185
Year: 2014, Month: 02, Date: 13,10.630245,4.670245,6.8585777,12.900002,81.36,20.16,48.464996
Year: 2014, Month: 02, Date: 14,7.770245,3.1202455,5.3477454,0.0,35.64,19.08,23.460001
Year: 2014, Month: 02, Date: 15,10.000245,4.900245,6.7244115,16.199999,52.56,22.68,32.609997
Year: 2014, Month: 02, Date: 16,8.460245,1.9702454,5.565246,0.8000001,32.039997,11.159999,23.595
Year: 2014, Month: 02, Date: 17,10.670245,1.4602454,4.808578,0.0,17.28,10.440001,12.96
Year: 2014, Month: 02, Date: 18,10.940246,0.8202454,5.0248284,0.0,19.8,10.440001,15.1050005
Year: 2014, Month: 02, Date: 19,9.960245,4.960245,7.0823283,0.3,23.4,10.799999,15.434998
Year: 2014, Month: 02, Date: 20,12.830245,3.9902453,7.786495,0.7,25.56,11.159999,17.129997
Year: 2014, Month: 02, Date: 21,8.980246,2.3902454,7.122745,4.2999997,41.399998,14.4,26.445002
Year: 2014, Month: 02, Date: 22,9.170245,2.0602455,5.116912,3.0,36.36,11.879999,20.804998
Year: 2014, Month: 02, Date: 23,11.3102455,2.4802454,6.3514943,0.0,19.08,10.440001,13.575001
Year: 2014, Month: 02, Date: 24,14.050245,-0.3197546,5.071079,0.0,19.8,12.24,16.050001
Year: 2014, Month: 02, Date: 25,13.550245,1.2802454,6.911079,0.70000005,29.16,9.72,19.005001
Year: 2014, Month: 02, Date: 26,8.130245,5.9702454,6.8219113,11.8,20.16,9.36,15.660001
Year: 2014, Month: 02, Date: 27,9.610246,3.7602453,6.2773285,4.3,39.6,13.32,24.33
Year: 2014, Month: 02, Date: 28,9.990245,3.1102452,6.386494,3.6000001,53.28,11.5199995,27.345003
Year: 2014, Month: 03, Date: 01,7.7602453,3.1702452,5.158995,0.1,23.759998,7.2,14.264999
Year: 2014, Month: 03, Date: 02,8.140245,2.4302454,4.9231615,0.0,20.519999,7.92,14.024999
Year: 2014, Month: 03, Date: 03,8.3102455,2.1202455,4.853996,2.4,39.6,10.08,22.364998
Year: 2014, Month: 03, Date: 04,8.770246,-0.07975459,4.768995,0.0,24.84,7.5599995,12.509999
Year: 2014, Month: 03, Date: 05,11.400246,2.7602453,6.6235785,0.0,26.64,6.4799995,16.395002
Year: 2014, Month: 03, Date: 06,13.030245,0.060245395,5.8219113,0.0,33.839996,13.32,19.755
Year: 2014, Month: 03, Date: 07,13.960245,-0.2697546,6.1456623,0.0,16.919998,7.2,12.269998
Year: 2014, Month: 03, Date: 08,17.210245,0.8202454,8.103579,0.0,30.239998,14.4,19.994997
Year: 2014, Month: 03, Date: 09,16.830246,1.0402454,8.185662,0.0,16.919998,10.440001,13.7699995
Year: 2014, Month: 03, Date: 10,16.040245,0.9602454,7.7977448,0.0,24.48,10.440001,15.66
Year: 2014, Month: 03, Date: 11,16.090246,0.9802454,7.668162,0.0,35.28,14.4,22.409998
Year: 2014, Month: 03, Date: 12,15.690246,-0.8097546,7.3844113,0.0,16.919998,6.4799995,12.404999
Year: 2014, Month: 03, Date: 13,17.520245,0.9102454,8.860246,0.0,15.4800005,5.3999996,11.37
Year: 2014, Month: 03, Date: 14,18.250246,1.7902454,9.930662,0.0,16.199999,5.7599998,10.499999
Year: 2014, Month: 03, Date: 15,11.770246,3.6902456,7.806912,0.4,38.519997,14.04,24.090002
Year: 2014, Month: 03, Date: 16,17.580246,7.5502453,11.034412,0.0,36.36,15.84,24.750002
Year: 2014, Month: 03, Date: 17,19.770245,5.1202455,11.370662,0.0,21.96,11.5199995,16.17
Year: 2014, Month: 03, Date: 18,20.070246,3.8202453,12.250663,0.0,34.92,11.5199995,20.789999
Year: 2014, Month: 03, Date: 19,15.860246,5.6602454,11.577331,0.0,32.399998,7.2,20.595
Year: 2014, Month: 03, Date: 20,21.570246,2.4802454,11.586497,0.0,25.199999,12.599999,17.385
Year: 2014, Month: 03, Date: 21,20.040245,8.630245,14.251079,0.0,48.96,15.4800005,28.619997
Year: 2014, Month: 03, Date: 22,13.030245,5.9502454,9.520662,14.1,39.6,17.28,27.345001
Year: 2014, Month: 03, Date: 23,7.2402453,3.7602453,5.6764946,2.1000001,29.519999,12.24,19.935
Year: 2014, Month: 03, Date: 24,6.8302455,0.7402454,4.3698287,2.3,25.199999,8.64,16.694998
Year: 2014, Month: 03, Date: 25,8.510245,-1.1197546,3.4606621,0.1,17.28,9.0,13.98
Year: 2014, Month: 03, Date: 26,8.830245,0.3002454,4.5123286,0.2,26.64,8.64,17.205
Year: 2014, Month: 03, Date: 27,13.680245,-0.29975462,6.6598287,0.0,19.44,6.8399997,12.509999
Year: 2014, Month: 03, Date: 28,16.810246,0.8302454,8.493161,0.0,16.919998,9.0,12.239998
Year: 2014, Month: 03, Date: 29,19.100245,2.0302453,10.362329,0.0,18.359999,10.08,13.439999
Year: 2014, Month: 03, Date: 30,20.720245,4.2102456,11.792747,0.0,19.44,8.64,13.590001
